"確定病名","縣市","鄉鎮","性別","是否為境外移入","年齡層","個案研判日","確定病例數.x","確定病例數.y"
"嚴重特殊傳染性肺炎","台中市","北區","女","否","15-19","2022/05/05",6,5
"嚴重特殊傳染性肺炎","台中市","北區","女","否","15-19","2022/05/06",4,NA
"嚴重特殊傳染性肺炎","台中市","北區","女","否","20-24","2022/05/03",16,15
"嚴重特殊傳染性肺炎","台中市","北區","女","否","20-24","2022/05/04",14,13
"嚴重特殊傳染性肺炎","台中市","北區","女","否","20-24","2022/05/05",6,7
"嚴重特殊傳染性肺炎","台中市","北區","女","否","20-24","2022/05/06",20,NA
"嚴重特殊傳染性肺炎","台中市","北區","女","否","25-29","2022/05/05",13,11
"嚴重特殊傳染性肺炎","台中市","北區","女","否","25-29","2022/05/06",10,NA
"嚴重特殊傳染性肺炎","台中市","北區","女","否","30-34","2022/05/05",4,5
"嚴重特殊傳染性肺炎","台中市","北區","女","否","30-34","2022/05/06",10,NA
"嚴重特殊傳染性肺炎","台中市","北區","女","否","35-39","2022/05/05",4,3
"嚴重特殊傳染性肺炎","台中市","北區","女","否","35-39","2022/05/06",4,NA
"嚴重特殊傳染性肺炎","台中市","北區","女","否","40-44","2022/04/29",5,4
"嚴重特殊傳染性肺炎","台中市","北區","女","否","40-44","2022/05/06",7,NA
"嚴重特殊傳染性肺炎","台中市","北區","女","否","45-49","2022/05/06",5,NA
"嚴重特殊傳染性肺炎","台中市","北區","女","否","5-9","2022/05/06",6,NA
"嚴重特殊傳染性肺炎","台中市","北區","女","否","50-54","2022/05/06",3,NA
"嚴重特殊傳染性肺炎","台中市","北區","女","否","55-59","2022/05/06",2,NA
"嚴重特殊傳染性肺炎","台中市","北區","女","否","60-64","2022/05/06",3,NA
"嚴重特殊傳染性肺炎","台中市","北區","男","否","10-14","2022/05/05",4,2
"嚴重特殊傳染性肺炎","台中市","北區","男","否","10-14","2022/05/06",4,NA
"嚴重特殊傳染性肺炎","台中市","北區","男","否","15-19","2022/05/06",4,NA
"嚴重特殊傳染性肺炎","台中市","北區","男","否","20-24","2022/05/05",10,9
"嚴重特殊傳染性肺炎","台中市","北區","男","否","20-24","2022/05/06",4,NA
"嚴重特殊傳染性肺炎","台中市","北區","男","否","25-29","2022/05/04",10,8
"嚴重特殊傳染性肺炎","台中市","北區","男","否","25-29","2022/05/05",12,11
"嚴重特殊傳染性肺炎","台中市","北區","男","否","25-29","2022/05/06",9,NA
"嚴重特殊傳染性肺炎","台中市","北區","男","否","30-34","2022/05/04",9,7
"嚴重特殊傳染性肺炎","台中市","北區","男","否","30-34","2022/05/05",12,10
"嚴重特殊傳染性肺炎","台中市","北區","男","否","30-34","2022/05/06",2,NA
"嚴重特殊傳染性肺炎","台中市","北區","男","否","35-39","2022/05/05",7,4
"嚴重特殊傳染性肺炎","台中市","北區","男","否","35-39","2022/05/06",7,NA
"嚴重特殊傳染性肺炎","台中市","北區","男","否","4","2022/05/06",2,NA
"嚴重特殊傳染性肺炎","台中市","北區","男","否","40-44","2022/05/03",6,5
"嚴重特殊傳染性肺炎","台中市","北區","男","否","40-44","2022/05/04",5,6
"嚴重特殊傳染性肺炎","台中市","北區","男","否","40-44","2022/05/05",1,2
"嚴重特殊傳染性肺炎","台中市","北區","男","否","40-44","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","台中市","北區","男","否","45-49","2022/05/06",6,NA
"嚴重特殊傳染性肺炎","台中市","北區","男","否","5-9","2022/05/05",3,2
"嚴重特殊傳染性肺炎","台中市","北區","男","否","5-9","2022/05/06",6,NA
"嚴重特殊傳染性肺炎","台中市","北區","男","否","50-54","2022/05/06",5,NA
"嚴重特殊傳染性肺炎","台中市","北區","男","否","55-59","2022/05/06",5,NA
"嚴重特殊傳染性肺炎","台中市","北區","男","否","60-64","2022/05/06",3,NA
"嚴重特殊傳染性肺炎","台中市","北區","男","否","65-69","2022/05/06",4,NA
"嚴重特殊傳染性肺炎","台中市","北區","男","否","70+","2022/05/06",2,NA
"嚴重特殊傳染性肺炎","台中市","北屯區","女","否","0","2022/05/03",1,NA
"嚴重特殊傳染性肺炎","台中市","北屯區","女","否","0","2022/05/05",1,2
"嚴重特殊傳染性肺炎","台中市","北屯區","女","否","0","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","台中市","北屯區","女","否","1","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","台中市","北屯區","女","否","10-14","2022/05/05",1,NA
"嚴重特殊傳染性肺炎","台中市","北屯區","女","否","10-14","2022/05/06",5,NA
"嚴重特殊傳染性肺炎","台中市","北屯區","女","否","15-19","2022/05/04",3,2
"嚴重特殊傳染性肺炎","台中市","北屯區","女","否","15-19","2022/05/05",4,6
"嚴重特殊傳染性肺炎","台中市","北屯區","女","否","15-19","2022/05/06",2,NA
"嚴重特殊傳染性肺炎","台中市","北屯區","女","否","2","2022/05/06",3,NA
"嚴重特殊傳染性肺炎","台中市","北屯區","女","否","20-24","2022/05/05",12,13
"嚴重特殊傳染性肺炎","台中市","北屯區","女","否","20-24","2022/05/06",17,NA
"嚴重特殊傳染性肺炎","台中市","北屯區","女","否","25-29","2022/05/05",18,21
"嚴重特殊傳染性肺炎","台中市","北屯區","女","否","25-29","2022/05/06",20,NA
"嚴重特殊傳染性肺炎","台中市","北屯區","女","否","3","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","台中市","北屯區","女","否","30-34","2022/05/04",8,9
"嚴重特殊傳染性肺炎","台中市","北屯區","女","否","30-34","2022/05/05",16,14
"嚴重特殊傳染性肺炎","台中市","北屯區","女","否","30-34","2022/05/06",19,NA
"嚴重特殊傳染性肺炎","台中市","北屯區","女","否","35-39","2022/05/04",10,11
"嚴重特殊傳染性肺炎","台中市","北屯區","女","否","35-39","2022/05/06",13,NA
"嚴重特殊傳染性肺炎","台中市","北屯區","女","否","4","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","台中市","北屯區","女","否","40-44","2022/05/05",10,9
"嚴重特殊傳染性肺炎","台中市","北屯區","女","否","40-44","2022/05/06",14,NA
"嚴重特殊傳染性肺炎","台中市","北屯區","女","否","45-49","2022/05/06",5,NA
"嚴重特殊傳染性肺炎","台中市","北屯區","女","否","5-9","2022/05/06",13,NA
"嚴重特殊傳染性肺炎","台中市","北屯區","女","否","50-54","2022/05/02",2,1
"嚴重特殊傳染性肺炎","台中市","北屯區","女","否","50-54","2022/05/06",13,NA
"嚴重特殊傳染性肺炎","台中市","北屯區","女","否","55-59","2022/05/05",2,1
"嚴重特殊傳染性肺炎","台中市","北屯區","女","否","55-59","2022/05/06",4,NA
"嚴重特殊傳染性肺炎","台中市","北屯區","女","否","60-64","2022/05/03",4,3
"嚴重特殊傳染性肺炎","台中市","北屯區","女","否","60-64","2022/05/06",8,NA
"嚴重特殊傳染性肺炎","台中市","北屯區","女","否","65-69","2022/04/24",1,NA
"嚴重特殊傳染性肺炎","台中市","北屯區","女","否","65-69","2022/05/06",3,NA
"嚴重特殊傳染性肺炎","台中市","北屯區","女","否","70+","2022/05/06",6,NA
"嚴重特殊傳染性肺炎","台中市","北屯區","男","否","0","2022/05/05",2,5
"嚴重特殊傳染性肺炎","台中市","北屯區","男","否","0","2022/05/06",4,NA
"嚴重特殊傳染性肺炎","台中市","北屯區","男","否","1","2022/05/05",3,2
"嚴重特殊傳染性肺炎","台中市","北屯區","男","否","1","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","台中市","北屯區","男","否","10-14","2022/05/05",5,6
"嚴重特殊傳染性肺炎","台中市","北屯區","男","否","10-14","2022/05/06",6,NA
"嚴重特殊傳染性肺炎","台中市","北屯區","男","否","15-19","2022/05/05",8,6
"嚴重特殊傳染性肺炎","台中市","北屯區","男","否","15-19","2022/05/06",10,NA
"嚴重特殊傳染性肺炎","台中市","北屯區","男","否","2","2022/05/06",3,NA
"嚴重特殊傳染性肺炎","台中市","北屯區","男","否","20-24","2022/05/05",8,11
"嚴重特殊傳染性肺炎","台中市","北屯區","男","否","20-24","2022/05/06",14,NA
"嚴重特殊傳染性肺炎","台中市","北屯區","男","否","25-29","2022/05/01",10,9
"嚴重特殊傳染性肺炎","台中市","北屯區","男","否","25-29","2022/05/04",12,13
"嚴重特殊傳染性肺炎","台中市","北屯區","男","否","25-29","2022/05/05",11,10
"嚴重特殊傳染性肺炎","台中市","北屯區","男","否","25-29","2022/05/06",18,NA
"嚴重特殊傳染性肺炎","台中市","北屯區","男","否","3","2022/05/06",2,NA
"嚴重特殊傳染性肺炎","台中市","北屯區","男","否","30-34","2022/05/05",8,9
"嚴重特殊傳染性肺炎","台中市","北屯區","男","否","30-34","2022/05/06",20,NA
"嚴重特殊傳染性肺炎","台中市","北屯區","男","否","35-39","2022/05/04",12,11
"嚴重特殊傳染性肺炎","台中市","北屯區","男","否","35-39","2022/05/06",8,NA
"嚴重特殊傳染性肺炎","台中市","北屯區","男","否","4","2022/05/04",1,NA
"嚴重特殊傳染性肺炎","台中市","北屯區","男","否","4","2022/05/05",1,2
"嚴重特殊傳染性肺炎","台中市","北屯區","男","否","4","2022/05/06",2,NA
